   ncalls,  tottime,  percall,  cumtime,  percall, filename:lineno(function)
        1,    0.000,    0.000,    0.006,    0.006, _pep440.py:285(Version)
        2,    0.000,    0.000,    0.000,    0.000, _pep440.py:292(__init__)
        8,    0.000,    0.000,    0.000,    0.000, _pep440.py:301(<genexpr>)
        6,    0.000,    0.000,    0.000,    0.000, _pep440.py:392(_parse_letter_version)
        2,    0.000,    0.000,    0.000,    0.000, _pep440.py:426(_parse_local_version)
        2,    0.000,    0.000,    0.000,    0.000, _pep440.py:437(_cmpkey)
        2,    0.000,    0.000,    0.000,    0.000, _pep440.py:446(<lambda>)
        1,    0.000,    0.000,    0.000,    0.000, _pep440.py:45(Infinity)
        1,    0.000,    0.000,    0.008,    0.008, _pep440.py:5(<module>)
        4,    0.000,    0.000,    0.000,    0.000, _pep440.py:70(__neg__)
        1,    0.000,    0.000,    0.000,    0.000, _pep440.py:77(NegativeInfinity)
        1,    0.000,    0.000,    0.009,    0.009, _pickle.py:1(<module>)
        1,    0.000,    0.000,    0.002,    0.002, _pocketfft.py:29(<module>)
       10,    0.000,    0.000,    0.000,    0.000, _policybase.py:104(<genexpr>)
        1,    0.000,    0.000,    0.000,    0.000, _policybase.py:112(Policy)
        1,    0.000,    0.000,    0.000,    0.000, _policybase.py:18(_PolicyBase)
        1,    0.000,    0.000,    0.000,    0.000, _policybase.py:271(Compat32)
        1,    0.000,    0.000,    0.007,    0.007, _policybase.py:4(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _policybase.py:41(__init__)
        6,    0.000,    0.000,    0.000,    0.000, _policybase.py:94(_append_doc)
        1,    0.000,    0.000,    0.000,    0.000, _policybase.py:99(_extend_docstrings)
        1,    0.000,    0.000,    0.000,    0.000, _polybase.py:17(ABCPolyBase)
        1,    0.000,    0.000,    0.000,    0.000, _polybase.py:8(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _proto_graph.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _pytesttester.py:29(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _pytesttester.py:45(PytestTester)
       10,    0.000,    0.000,    0.000,    0.000, _pytesttester.py:75(__init__)
        1,    0.000,    0.000,    0.000,    0.000, _pytorch_graph.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _pytorch_graph.py:22(NodeBase)
        1,    0.000,    0.000,    0.000,    0.000, _pytorch_graph.py:42(NodePy)
        1,    0.000,    0.000,    0.000,    0.000, _pytorch_graph.py:67(NodePyIO)
        1,    0.000,    0.000,    0.000,    0.000, _pytorch_graph.py:85(NodePyOP)
        1,    0.000,    0.000,    0.000,    0.000, _pytorch_graph.py:94(GraphPy)
        1,    0.000,    0.000,    0.001,    0.001, _realtransforms.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _recursive.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _reduction.py:1(<module>)
    20000,    0.015,    0.000,    0.015,    0.000, _reduction.py:6(get_enum)
        1,    0.000,    0.000,    0.001,    0.001, _six.py:21(<module>)
        3,    0.000,    0.000,    0.000,    0.000, _six.py:62(with_metaclass)
        3,    0.000,    0.000,    0.000,    0.000, _six.py:67(metaclass)
        3,    0.000,    0.000,    0.000,    0.000, _six.py:69(__new__)
        1,    0.000,    0.000,    0.000,    0.000, _storage_docs.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _storage_docs.py:20(add_docstr_all)
       36,    0.000,    0.000,    0.000,    0.000, _string_helpers.py:16(english_lower)
       16,    0.000,    0.000,    0.000,    0.000, _string_helpers.py:44(english_upper)
        1,    0.000,    0.000,    0.000,    0.000, _string_helpers.py:5(<module>)
       16,    0.000,    0.000,    0.000,    0.000, _string_helpers.py:72(english_capitalize)
        1,    0.000,    0.000,    0.000,    0.000, _string_helpers.py:9(<listcomp>)
        1,    0.000,    0.000,    0.000,    0.000, _structures.py:4(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _structures.py:48(NegativeInfinityType)
        1,    0.000,    0.000,    0.000,    0.000, _structures.py:7(InfinityType)
        1,    0.000,    0.000,    0.000,    0.000, _tensor_docs.py:1(<module>)
      331,    0.000,    0.000,    0.000,    0.000, _tensor_docs.py:8(add_docstr_all)
        1,    0.000,    0.000,    0.000,    0.000, _tensor_str.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _tensor_str.py:6(__PrinterOptions)
        1,    0.000,    0.000,    0.000,    0.000, _tensor_str.py:71(_Formatter)
        1,    0.000,    0.000,    0.000,    0.000, _testutils.py:14(FPUModeChangeWarning)
        1,    0.000,    0.000,    0.000,    0.000, _testutils.py:19(PytestTester)
        5,    0.000,    0.000,    0.000,    0.000, _testutils.py:24(__init__)
        1,    0.000,    0.000,    0.000,    0.000, _testutils.py:4(<module>)
        1,    0.000,    0.000,    0.001,    0.001, _torch_docs.py:1(<module>)
        8,    0.000,    0.000,    0.000,    0.000, _torch_docs.py:21(<listcomp>)
        8,    0.000,    0.000,    0.000,    0.000, _torch_docs.py:22(<listcomp>)
        8,    0.000,    0.000,    0.000,    0.000, _torch_docs.py:23(<dictcomp>)
        4,    0.000,    0.000,    0.000,    0.000, _torch_docs.py:26(merge_dicts)
        4,    0.000,    0.000,    0.000,    0.000, _torch_docs.py:27(<dictcomp>)
        8,    0.000,    0.000,    0.000,    0.000, _torch_docs.py:9(parse_kwargs)
        1,    0.000,    0.000,    0.000,    0.000, _tqdm_pandas.py:1(<module>)
        6,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:112(<genexpr>)
        1,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:114(_add_aliases)
        1,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:153(_add_integer_aliases)
        1,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:186(_set_up_aliases)
       30,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:231(_add_array_type)
        1,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:239(_set_array_types)
        1,    0.000,    0.000,    0.001,    0.001, _type_aliases.py:24(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:35(TypeNADict)
        1,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:62(<setcomp>)
       16,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:65(_bits_of)
       32,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:67(<genexpr>)
       16,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:78(bitname)
        1,    0.000,    0.000,    0.000,    0.000, _type_aliases.py:94(_add_types)
        1,    0.000,    0.000,    0.002,    0.002, _types.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _types.py:156(_cl_context)
        1,    0.000,    0.000,    0.000,    0.000, _types.py:158(_cl_event)
        1,    0.000,    0.000,    0.000,    0.000, _types.py:31(_get_ctypes_version)
        1,    0.000,    0.000,    0.000,    0.000, _types.py:32(<listcomp>)
       19,    0.000,    0.000,    0.000,    0.000, _types.py:36(_defineType)
        1,    0.000,    0.000,    0.001,    0.001, _types.py:5(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _types.py:55(EGLClientPixmapHI)
        1,    0.000,    0.000,    0.000,    0.000, _types.py:62(wl_display)
        1,    0.000,    0.000,    0.000,    0.000, _types.py:8(_EGLQuerier)
        1,    0.000,    0.000,    0.000,    0.000, _typing.py:27(<module>)
       32,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:132(geterr)
        1,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:29(<dictcomp>)
       32,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:32(seterr)
        1,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:362(_unspecified)
        1,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:369(errstate)
        4,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:429(__init__)
       16,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:433(__enter__)
       16,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:438(__exit__)
        1,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:444(_setdef)
        1,    0.000,    0.000,    0.000,    0.000, _ufunc_config.py:5(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _util.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _util.py:38(deferred_error)
        7,    0.000,    0.000,    0.012,    0.002, _utils.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _utils.py:122(BoxCoder)
        1,    0.000,    0.000,    0.000,    0.000, _utils.py:217(Matcher)
        1,    0.000,    0.000,    0.000,    0.000, _utils.py:357(KeyErrorMessage)
        1,    0.000,    0.000,    0.000,    0.000, _utils.py:363(ExceptionWrapper)
        2,    0.000,    0.000,    0.000,    0.000, _utils.py:5(_get_device_index)
        1,    0.000,    0.000,    0.000,    0.000, _utils.py:7(IntermediateLayerGetter)
        1,    0.000,    0.000,    0.000,    0.000, _utils.py:8(BalancedPositiveNegativeSampler)
        1,    0.000,    0.000,    0.000,    0.000, _utils.py:8(_SimpleSegmentationModel)
        1,    0.000,    0.000,    0.008,    0.008, _utils_internal.py:1(<module>)
        2,    0.000,    0.000,    0.000,    0.000, _utils_internal.py:17(get_file_path)
        1,    0.000,    0.000,    0.000,    0.000, _utils_internal.py:29(prepare_multiprocessing_environment)
        2,    0.000,    0.000,    0.012,    0.006, _utils_internal.py:37(get_source_lines_and_file)
        1,    0.000,    0.000,    0.000,    0.000, _validators.py:107(SingleFlagValidator)
        1,    0.000,    0.000,    0.000,    0.000, _validators.py:148(MultiFlagsValidator)
        1,    0.000,    0.000,    0.000,    0.000, _validators.py:33(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _validators.py:45(Validator)
        1,    0.000,    0.000,    0.000,    0.000, _version.py:14(NumpyVersion)
        2,    0.000,    0.000,    0.000,    0.000, _version.py:2(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _version.py:7(<module>)
        1,    0.000,    0.000,    0.000,    0.000, _video_opt.py:1(<module>)
      143,    0.000,    0.000,    0.000,    0.000, _weakrefset.py:16(__init__)
      143,    0.000,    0.000,    0.000,    0.000, _weakrefset.py:20(__enter__)
      143,    0.000,    0.000,    0.000,    0.000, _weakrefset.py:26(__exit__)
      703,    0.001,    0.000,    0.001,    0.000, _weakrefset.py:36(__init__)
      143,    0.000,    0.000,    0.000,    0.000, _weakrefset.py:52(_commit_removals)
      264,    0.000,    0.000,    0.001,    0.000, _weakrefset.py:58(__iter__)
   121111,    0.078,    0.000,    0.078,    0.000, _weakrefset.py:70(__contains__)
      164,    0.000,    0.000,    0.000,    0.000, _weakrefset.py:81(add)
      198,    0.002,    0.000,    0.013,    0.000, abc.py:132(__new__)
      198,    0.001,    0.000,    0.002,    0.000, abc.py:135(<setcomp>)
       21,    0.000,    0.000,    0.002,    0.000, abc.py:151(register)
    60453,    0.131,    0.000,    0.210,    0.000, abc.py:180(__instancecheck__)
   228/29,    0.002,    0.000,    0.004,    0.000, abc.py:196(__subclasscheck__)
      125,    0.000,    0.000,    0.000,    0.000, abc.py:9(abstractmethod)
        1,    0.000,    0.000,    0.000,    0.000, acceleratesupport.py:1(<module>)
        1,    0.000,    0.000,    0.325,    0.325, acrobot.py:16(<module>)
        1,    0.000,    0.000,    0.000,    0.000, acrobot.py:63(Physics)
        1,    0.000,    0.000,    0.000,    0.000, acrobot.py:85(Balance)
        2,    0.000,    0.000,    0.001,    0.000, activation.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:101(RReLU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:1015(LogSoftmax)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:12(Threshold)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:156(Hardtanh)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:218(ReLU6)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:249(Sigmoid)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:274(Tanh)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:298(ELU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:336(CELU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:379(SELU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:422(GLU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:454(Hardshrink)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:47(ReLU6)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:494(LeakyReLU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:542(LogSigmoid)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:566(Softplus)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:59(ReLU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:609(Softshrink)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:649(MultiheadAttention)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:786(PReLU)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:849(Softsign)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:873(Tanhshrink)
       10,    0.000,    0.000,    0.000,    0.000, activation.py:89(__init__)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:897(Softmin)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:9(ReLU)
   161002,    0.214,    0.000,    3.383,    0.000, activation.py:93(forward)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:936(Softmax)
        1,    0.000,    0.000,    0.000,    0.000, activation.py:988(Softmax2d)
        1,    0.000,    0.000,    0.000,    0.000, adadelta.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, adadelta.py:6(Adadelta)
        1,    0.000,    0.000,    0.000,    0.000, adagrad.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, adagrad.py:5(Adagrad)
        1,    0.000,    0.000,    0.000,    0.000, adam.py:1(<module>)
        3,    0.000,    0.000,    0.001,    0.000, adam.py:30(__init__)
    21000,   22.191,    0.001,   87.501,    0.004, adam.py:49(step)
        1,    0.000,    0.000,    0.000,    0.000, adam.py:6(Adam)
        1,    0.000,    0.000,    0.000,    0.000, adamax.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, adamax.py:5(Adamax)
        1,    0.000,    0.000,    0.000,    0.000, adamw.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, adamw.py:6(AdamW)
        1,    0.000,    0.000,    0.000,    0.000, adaptive.py:15(AdaptiveLogSoftmaxWithLoss)
        1,    0.000,    0.000,    0.001,    0.001, adaptive.py:3(<module>)
        1,    0.000,    0.000,    0.001,    0.001, agent.py:1(<module>)
    29501,    4.499,    0.000,   73.745,    0.002, agent.py:104(forward)
        1,    0.000,    0.000,    2.867,    2.867, agent.py:12(make_agent)
        1,    0.000,    0.000,    0.000,    0.000, agent.py:135(QFunction)
        4,    0.000,    0.000,    0.031,    0.008, agent.py:137(__init__)
    51000,    0.277,    0.000,   14.513,    0.000, agent.py:146(forward)
        1,    0.000,    0.000,    0.000,    0.000, agent.py:153(RotFunction)
        1,    0.000,    0.000,    0.000,    0.000, agent.py:168(InvFunction)
        1,    0.000,    0.000,    0.000,    0.000, agent.py:184(CURL)
        1,    0.000,    0.000,    0.000,    0.000, agent.py:212(Critic)
        2,    0.000,    0.000,    0.361,    0.181, agent.py:214(__init__)
    25500,    0.301,    0.000,   57.123,    0.002, agent.py:233(forward)
        1,    0.000,    0.000,    0.000,    0.000, agent.py:243(SacSSAgent)
        1,    0.009,    0.009,    2.867,    2.867, agent.py:248(__init__)
        1,    0.000,    0.000,    0.000,    0.000, agent.py:367(init_ss_optimizers)
    28003,    0.119,    0.000,   12.687,    0.000, agent.py:388(train)
    26500,    0.038,    0.000,    0.507,    0.000, agent.py:401(alpha)
     5000,    0.442,    0.000,   16.423,    0.003, agent.py:405(select_action)
     9001,    0.955,    0.000,   53.654,    0.006, agent.py:414(sample_action)
    10000,    1.716,    0.000,  301.928,    0.030, agent.py:421(update_critic)
     5500,    1.298,    0.000,  191.224,    0.035, agent.py:441(update_actor_and_alpha)
